,A2M,AGL,ALL,ALQ,ALU,ALX,AMC,AMP,ANN,ANZ,APA,APT,AST,ASX,AWC,AZJ,BEN,BHP,BLD,BOQ,BPT,BSL,BXB,CAR,CBA,CCL,CGF,CHC,CIM,COH,COL,CPU,CSL,CTX,CWN,CWY,DMP,DOW,DXS,EVN,FBU,FLT,FMG,FPH,GMG,GOZ,GPT,HVN,IAG,IEL,ILU,IPL,JBH,JHX,LLC,MFG,MGR,MPL,MQG,NAB,NCM,NST,ORG,ORI,OSH,QAN,QBE,QUB,REA,RHC,RIO,RMD,S32,SAR,SCG,SEK,SGP,SGR,SHL,SKI,SOL,SPK,STO,SUN,SVW,SYD,TAH,TCL,TLS,TPM,TWE,VCX,VEA,WBC,WES,WOR,WOW,WPL,WTC,XRO
APA,0.00012479779776700884,0.0004924070267364145,0.0005530762122500015,0.0007067360423041073,0.0008806100899486365,0.0008307740442632856,0.0005687498237553243,0.0003762060617702208,0.00023234707739239462,0.0005379596132518784,0.0010658574338821998,0.0007950303694236303,0.0004468651472829862,0.0004414862265193144,0.0004269825070939507,0.00037342134270454283,0.0005024721005236374,0.0006448283149726894,0.0007087943042640618,0.00032641329725707665,0.0008144537699409025,0.00032079224523805184,0.0004893407054090416,0.0007127260016036557,0.000453324002782165,0.00037307037630437365,0.0006328297208688326,0.0008192857799952708,0.00036316726104770495,7.153348439626807e-05,0.00023474502543117492,0.0005481228358185057,0.0002528387439014929,0.0005347917545900349,0.00046697525699347225,0.00030465789753166326,0.00019545150123564928,0.000784913363096104,0.0005489406998133244,0.0005766091652038212,0.00020854615588460768,0.0006795969175019193,4.8632478728099336e-05,0.00017758305170412493,0.0006380634937159542,0.0005482394750734796,0.0006885093666145731,0.00035130280163171696,0.0002919119214981546,0.00013049708998739314,0.0004706713562535638,0.0007333652578807779,0.00021522642542161916,0.0004093206094989537,0.00043793390009066297,0.0009293339048971425,0.0006814459408360074,0.0003298320209315506,0.0005610877174666325,0.0005335478067433841,0.0007593329199008391,0.0007910215859907811,0.0006005278931780901,0.0006420318145574125,0.0010759209461489705,0.0006511049800710844,0.0005033146726709451,0.0007152805507533358,0.0004184951635982646,0.0003403928261262551,0.00045263808690528283,0.00047768906214533516,0.00040764331435967996,0.001121864077998354,0.0007719200938713797,0.0007125532446287859,0.0005865860704645564,0.0007346379981398546,0.00046747452952867704,0.0007036624987080853,0.0003515449053094594,0.00028323447038334945,0.0012659768279804273,0.00047800531969973087,0.0006322653176814114,0.0008481049675925871,0.00039979757418455295,0.0007445916681424089,0.0004649998534207971,0.0003590286923299018,0.00019040026816371673,0.0008147971491392528,0.00031655585596052375,0.0004938558793331099,0.0003150219657673956,0.0007318127860960586,0.00025490823091734523,0.0007822684344769207,0.0008147255300754172,0.0001594755720258769
APT,-0.00010841063271327926,0.0009189002534008697,0.004768657582141919,0.0031043369910582585,0.0013389697927677431,0.002500995922625585,0.0014172965654898363,0.0015190757693521028,0.0026398884162640883,0.002213292429108816,0.0007950303694236303,0.016088212028890818,-0.0001554222259791243,0.0007694009602390239,0.002025132490589512,0.003682140062383522,0.0009414268073062575,0.0018765686040210163,0.0030466801203957988,0.0006493585802731104,0.003989355132806971,0.001026533058107936,0.0009848571970268096,0.0026210483927914313,0.0014107612972152613,0.0013580613730519388,0.0039778649629670345,0.0021596084576605734,0.002150525045079629,0.003045350398686154,0.00021468576768030222,0.0027363574382879953,0.0019492731978123777,0.002904207495841167,0.004503039113902287,0.0024951832121409495,0.002540371456813388,0.0025552366344491328,0.0016085971396852426,0.002037357094241649,0.0003298478452745833,0.00643851976365438,-0.0005780576680947633,0.0005379928253793004,0.001962808065286781,0.0015806535254192988,0.003923507511358812,0.0026796671573436014,0.0023592914848975005,0.003006475811941189,0.001008995737933372,0.0032750222791466574,0.0008108138238307346,0.0026042441272680636,0.002419469140407347,0.004872829647704963,0.0029262773570123035,0.0006087675018164549,0.002846076848365996,0.002074894009494242,0.0034191539002034464,0.002163846205173348,0.0039399246592966754,0.002989956650476438,0.004633484639367459,0.0070146478361339665,0.003068374784397288,0.004235103864740231,0.0017971517785948037,0.002099500263113401,0.0008768131964734112,0.00179272611057936,0.0018896008852891317,0.003632049132357064,0.003955606999220523,0.0027256925743109517,0.004614420294543688,0.0067274804003008845,0.0028867860842765733,-0.00024408156880646484,0.00019154568639204243,0.002837346624265507,0.005651160612693463,0.002182211815841883,0.002690479775067635,0.004624267411406013,0.0023340243596625832,0.0036778355367744907,0.0009458993024111597,0.0011176742326107034,0.0009927765504211777,0.0030374227133220457,0.001509060347010783,0.0018207925525385543,0.0014477689930560802,0.004703311614437207,0.0006370061141244572,0.003981457079179851,0.0064105803652716445,0.0028593601765266375
AST,-5.552213003081169e-05,0.0001929895035850119,-0.00021317434490576622,0.00021411825992684652,0.00028924649764468024,0.00024167617155984263,0.0003459898464977575,0.00027573332591808924,-1.7757645839564496e-05,0.00017506415785010818,0.0004468651472829862,-0.0001554222259791243,0.0004913279728463973,0.00027223147646074196,0.00014344636795869184,7.87077544369654e-06,0.0002655489228501412,0.0003336223000420657,9.093124863413021e-05,0.00018317660127814024,6.342881337362545e-05,2.7530721960759986e-05,0.00021422331336535473,0.00010627201396423384,0.00017411073061651095,-2.06990248338602e-05,-0.00027466489776118477,0.00024763145481662355,0.00030524687598659436,-0.00016978573763378493,0.00019577699576565463,0.0002430145011866826,-4.003208276233146e-05,0.00010780308118656012,3.531943812061083e-05,6.612199371324916e-05,3.234241725050654e-05,0.00015049501954958689,0.00011156628463415951,8.610242619594684e-05,0.0001223326860499727,-0.0001591176790043871,0.00018970831479070088,0.00018534565664578422,0.0002143455684585181,7.27962472053751e-05,-3.0055241667522693e-05,3.7050278042728625e-06,2.6785979409718856e-05,-1.2416300662111593e-06,0.00022972257301145856,0.00019212889052823838,-8.403100951875011e-05,8.88350918972773e-06,-9.783418480853512e-05,0.00027227761472746513,8.264182678088575e-05,0.00016372019886526262,2.756865408024318e-05,0.0001373151496831916,9.293823897112578e-05,0.0001943700880044729,-9.851007840845346e-06,0.00014403996717302789,0.00021924860375626627,0.00010691757013074887,0.00011133657767791136,0.00015864966359809406,1.4034850533087378e-05,-1.1267914344308438e-05,0.0002511851588145508,0.0002377577497703345,0.00016854805299380298,0.00031924689170118096,-2.533186636095926e-05,0.0001986799306707755,-0.00018190761419263783,-0.00018060585057563556,-4.507958840502238e-05,0.0004858199628236065,0.0002432022891891017,-7.673834066255651e-05,0.00019422637208184616,0.0001637696457948065,0.0001608430052854277,0.00017495585182780298,2.4303959025970428e-05,7.600582093495245e-05,0.00018998090079760916,8.574845722282772e-05,0.000140552164626851,4.315372229089119e-05,0.00011323820755388947,0.00022056073601727438,2.421294295517129e-05,-6.375956387037556e-05,0.00019670059837785688,0.00014333649813042676,0.0002013295379977404,-0.00022799509957996023
ASX,0.0004038992651484293,0.00024214487562019692,0.0003055747223500083,0.00044988361245894444,0.0007518950124021241,0.0004801409618988906,0.0003741301565952018,0.00034414573705610573,0.00026759289443445476,0.0003910094419798967,0.0004414862265193144,0.0007694009602390239,0.00027223147646074196,0.0006005225314663767,0.00013529858008384232,0.0003220865110016835,0.00029482536609020993,0.00035646869515957544,0.00042215902938351984,9.430907829936166e-05,0.0005225934909019888,0.00021496564664901153,0.000344812257968934,0.0004549284161411875,0.0002968874912308361,0.00026968561521567065,0.00024948647504306276,0.0005731520105289133,0.000399423199744267,0.0002769343721340843,0.00032510178445009186,0.0004491667735567166,0.000269401325702389,0.0002526988778081661,0.0003400274800146415,0.000277904839608783,0.00011703187172985987,0.0005083923242916695,0.0004298967750863147,0.00022532804227232982,0.00018732608744676066,0.0003771051274902114,3.4648502251278386e-05,0.0003495526562677413,0.00042564826613137826,0.00027344223755521003,0.00040532060624233067,0.00039954743533026775,0.0003420118467421203,0.00032529927541215064,0.0003725459901032977,0.00043796263679653344,0.00013353119537275516,0.00031396191911810804,0.0002981627367323865,0.0009102320576022384,0.0004480235231993839,0.0003252823953694065,0.0003863679849038676,0.0002709277325972523,0.0004904829342506171,0.0002835107556270689,0.00040410410824508045,0.00036524875636539315,0.0004958666634636439,0.000498173768308609,0.0003877488554135291,0.00045978349853735816,0.00042489424718542435,0.0003264794051604221,0.00027673732233633914,0.0004047509305700827,0.0002766612465705189,0.00041778182004490404,0.00035972646320099063,0.0004161475283935442,0.00034688587401375466,0.000344143974962081,0.00036260916425433936,0.0003419874377949065,0.00022411487691806136,0.00015954449134297427,0.000597068353039819,0.00030557620923141963,0.0004684785989244199,0.0004981286118593163,0.0002549722515498916,0.00044053809241017313,0.00035736116377878496,9.881535028694039e-05,0.0004646214308302988,0.0004353655934731714,0.00027364737625200955,0.0003573129563100918,0.00034954021348996753,0.00040602974005105323,0.0004190172834508853,0.00047571791573526215,0.0007387054962638907,0.000438142569135958
AWC,-0.00011824745767328234,0.000431826776649531,0.0013052292572212749,0.0011252572282010127,0.0006226963412478565,0.0005530098123985418,0.0004996976622795152,0.0012672523385163378,0.0006120647009411461,0.0009098228741673012,0.0004269825070939507,0.002025132490589512,0.00014344636795869184,0.00013529858008384232,0.0016570733117151888,0.0006083918399865388,0.0005942866990662157,0.000858797257715222,0.0014183909584268332,0.0006774003514091964,0.001625073871465156,0.0009324333236556189,0.0005496419199943978,0.0008135031405170072,0.0006858013611092124,0.0006191415008765033,0.001357535260163465,0.000838174012935141,0.0009459019199860688,0.00045263680810056646,-2.6300673533096828e-05,0.000985531103990419,0.0003324767502222204,0.0007712412097025264,0.0008734541636216622,0.0006951769803675407,0.0005693193034068249,0.0012858400238781394,0.0005082690962177795,0.0002536139097377886,0.0008228062894821152,0.0019714172252767747,0.0007586409110066143,5.6836224474476546e-05,0.0006193526227632743,0.0005574886225106542,0.0008405359798053955,0.0008079719448572428,0.00040846811138059235,0.0010814410555191724,0.0006848178746548929,0.0011135408990447426,0.0006681357647476903,0.000948608238891087,0.0010480341855379214,0.0015355220234854578,0.0007729773769813889,0.00015669764472278687,0.0010671240721857468,0.0009111642425613128,0.0003869589911600269,0.0003352060455472621,0.0011747706128084668,0.0009078079098949119,0.0018773162417828958,0.0014122409122082917,0.0011387525807332569,0.0009075104639457119,0.0007495505455646129,0.0007259031956602226,0.000675281740921727,0.00020505199794159894,0.001532596736813431,0.00024064434021213682,0.0012174317507223098,0.000821207191929062,0.0012140808396528498,0.0014006867219297915,0.00048585056117577503,0.00013351250330216724,0.0007459991425328877,8.029088853239984e-05,0.0016253488960288353,0.000695288203401751,0.0013524559489181056,0.0006050294905760482,0.0008863447106275272,0.0006198638035829263,0.00039325380884969196,0.0003574642475575087,0.00047996751852915086,0.0009600649750129689,0.0008928288129501711,0.0008524051766577266,0.0005648701710218371,0.0017508526310128006,0.0001763202474494723,0.0013036907318880666,0.0008730999383911398,0.0006882405222105982
AZJ,2.969546870471989e-05,0.0003655975127842105,0.001989622034002308,0.0010537657887394712,0.0005972072277552559,0.0009021837598153795,0.00024736282120092345,0.000584150957416604,0.0009920408399090154,0.0007856918423352011,0.00037342134270454283,0.003682140062383522,7.87077544369654e-06,0.0003220865110016835,0.0006083918399865388,0.0016743093096418945,0.0002822270434030058,0.0005877607332810451,0.0010587546648655138,-1.4333822635443752e-06,0.0012551456269237473,0.0003351605497160961,0.0003748270108660102,0.0009286393150834305,0.0005633997176029029,0.0005810143869882853,0.0014348393379502175,0.0009296389408782409,0.0011076759251026388,0.0012077152864983156,-0.00010019458619273419,0.0007570937148848402,0.0007369115370076928,0.0010043847598128208,0.0016400992010802361,0.0006860708436622763,0.0008626500905231341,0.0010728001260947313,0.0007290164050427361,0.0006498502147837809,-4.4372233977973655e-05,0.0022114766575701385,-0.00023041129699290694,7.81430779453223e-05,0.000893006404514848,0.0006427270735237465,0.0014315272570289937,0.0012578387178733023,0.0009221257190963986,0.0015882340606486914,0.00043597830902669546,0.0012085307043779193,0.0005517402028173675,0.0009533910232791096,0.0009640809309216467,0.0015539955339334062,0.0011133771308761105,0.00041860054126330895,0.0009875350493998396,0.0007963902020218151,0.0011935921955140085,0.0003143389918284186,0.001446059748991955,0.0011472620251991611,0.001682059325476041,0.0023889308054579595,0.0011034248584504507,0.0015543279678736182,0.0008631901568489058,0.0008923654699684099,0.0003316493203529074,0.0006004811608351266,0.0005993291788682187,0.0010186134078415889,0.0013580823275904652,0.0009587044747681326,0.0017199453588123855,0.0024135715526662645,0.0011471266084758613,-5.606745419943903e-05,0.000384223788248469,0.0009373706173384583,0.0020603434477507866,0.0007294585119524266,0.001111948765250945,0.0017720945637786439,0.0007996178400642926,0.0013651124491544495,0.0005023069193107031,0.000213133826111579,0.00043321282241222793,0.0009856761432278087,0.0008039805568670721,0.0006619325883435635,0.0006019008815809523,0.001700308103436693,0.0001517140238571787,0.0014285700730510024,0.0019336088739099464,0.0012790856828371468
BEN,8.957193170946418e-06,0.00043060978706394655,0.0007553191012574456,0.0007511553608804358,0.0007838438465092392,0.0006324037765314814,0.0004183003258826259,0.0008813295851921231,0.0005369548686781742,0.001097869413249744,0.0005024721005236374,0.0009414268073062575,0.0002655489228501412,0.00029482536609020993,0.0005942866990662157,0.0002822270434030058,0.001436511213873962,0.00041161580449757386,0.0011368333855814126,0.0011894031643123085,0.0007301060797090408,0.0005671700320658613,0.0004038535314907497,0.0008348636349499116,0.0010387551559370813,0.0006535419261729025,0.0015258732585233254,0.0009273422177130025,0.0004017316989402934,0.0003795981680512097,0.00014007492967542834,0.0010608451131688909,0.00031505226228981234,0.00037011876675371294,0.0006905728330783632,9.204628658004886e-05,0.0002677749281166186,0.000996425506448823,0.0004143997658456542,2.9953627707794088e-05,0.000747693275022516,0.0014122959247984729,4.953162102426247e-05,4.26461235933599e-05,0.0005053639873817288,0.0006910946417086638,0.0006748507676395584,0.0008026508721398047,0.0002273154066392368,0.0009055541154009412,0.00038425869683334835,0.0009628683836638942,0.0007320474622700888,0.0006732499239096641,0.0007659778798285772,0.000984625586169485,0.0005904530829755946,0.0002945656682558209,0.000833230866788337,0.0012143848660676078,-9.353839250990412e-05,-0.00026875410111720213,0.0006802387802035607,0.0006432764438921547,0.0011643283740682584,0.0010617971736280934,0.0008221592803708714,0.0007578243613772833,0.0005539268659012109,0.0006134676730063019,0.00023465903473126028,0.0003500135228319474,0.0004526517401926398,6.688939008188551e-05,0.001005130960885117,0.0010106581895639548,0.0009763607928996015,0.0009222183225901607,0.0003692304051602051,0.0006294562897434926,0.00030394921155084127,1.3207045797242369e-05,0.0010417655781773908,0.0005837967328521797,0.0008340941775053893,0.000567510867668463,0.0008327658571218934,0.0004940889671480167,0.0003270251614321692,0.00044337253637187734,0.0004977447906695675,0.0010748323887002384,0.0004185490415692854,0.0011653780764284984,0.0006024643570590807,0.0007673387429549577,0.00043618018737714244,0.0007298814211227998,0.000983071224384743,0.00019236242625368308
BHP,0.00029856005145949786,0.0003476296809954845,0.0008304453649185201,0.0010982059492021079,0.000737088367139867,0.000697763707218652,0.0009420622890436505,0.0006086659598140699,0.00030686897091538093,0.0004943940422071255,0.0006448283149726894,0.0018765686040210163,0.0003336223000420657,0.00035646869515957544,0.000858797257715222,0.0005877607332810451,0.00041161580449757386,0.0014028162454711975,0.0009007331709507655,0.00010848880125753475,0.0009876384479941855,0.0004740958192173829,0.0005474596961097903,0.0005789186801772743,0.0004167929433950406,0.0002741309197057306,0.0005068803668466927,0.0005862786321089707,0.0007708120787771436,-6.131264471160443e-05,0.0001918139008988808,0.0008528945223959075,0.00020344846559266212,0.0008299970109295972,0.0008645335454014638,0.00039732558220832243,0.00034219242326594904,0.0007219986699259065,0.0002629377666718156,0.000744280720580866,0.00030265341980840636,0.0010887879314525515,0.0010949288772762545,0.00013272445813180346,0.00032187258456963517,0.00028826979211533623,0.00043450167527095217,0.000583732381899428,0.00040567735640392543,0.00040936637476742476,0.0008851602656017853,0.0008747945787843806,0.00011480171113113708,0.0005687515758652398,0.0003823552197815508,0.0012738580216165641,0.0004645425646895907,0.00010295581913900385,0.0005845502793335037,0.000514007988954478,0.0008337884877252701,0.001119761469974983,0.0007772343134343067,0.000643774523035496,0.0014337357386541422,0.0014676652673407374,0.0005976273608128598,0.0008981384589177498,0.00030571385131968775,0.00040417502974059475,0.0010189080285652283,0.0003251660213217045,0.0012089644305774308,0.0011939291361206395,0.0005914178065346726,0.0004575915076669943,0.0004646433534317704,0.001015738267457451,0.00032594260454450416,0.0004623106611836197,0.00038928135559282347,0.0002915278748980268,0.0014555941396526193,0.0005491492807893613,0.0009087865633627463,0.001031783001166578,0.00037534236233759187,0.0007802810873768335,0.00050200386125402,0.00011849703147662055,0.0003648903991653088,0.0004133458919027615,0.0004446100611774147,0.000411452488112903,0.0002612546639597244,0.0010022122476028366,0.00022681265970543818,0.0010907969700749865,0.001089211869898894,0.0003508999400799347
BLD,0.00032190612246659937,0.0006162923393608784,0.002344964188063512,0.0018356759788257025,0.0006941515854984485,0.0013160645630723635,0.0008445912405883382,0.0015482175085431646,0.0013322710460871652,0.0018862906675608216,0.0007087943042640618,0.0030466801203957988,9.093124863413021e-05,0.00042215902938351984,0.0014183909584268332,0.0010587546648655138,0.0011368333855814126,0.0009007331709507655,0.004301718631844151,0.0013000384469594084,0.0019443847419925297,0.0010566618738412606,0.0007314683862757579,0.001453834852785293,0.00136538720434247,0.0016581175083547363,0.003295010743225258,0.002174926417774904,0.0008971016087758882,0.0012538170135234727,2.1511575802007624e-05,0.0018831965411946244,0.0009220161228586899,0.0022544699090649625,0.001726877377572963,0.0018378115703848719,0.0010934068528899213,0.0025888980417437877,0.0014224726661626473,0.0002199651668811351,0.0018387116533208436,0.003756660837450852,0.00018485534623323535,-0.0001019063250043179,0.0015362270356268572,0.0016812999915364387,0.0021819367772470534,0.0018108868416835653,0.000964633533414737,0.001684906867405161,0.0013276792586565155,0.0019513978970556363,0.00160734094433562,0.002142819445927833,0.0026432248381586796,0.0024853049744424692,0.002140987296001765,0.0006544040763212902,0.0023410541684851624,0.0019897655929895703,0.0008225463731917009,0.0011048448496136151,0.0019700291384852396,0.0013540246957610825,0.0030136957660483674,0.0026736138139823585,0.0021012297531906848,0.0016985347670125377,0.0016413655920444322,0.0016428469156664679,0.0004989086142394007,0.000836970226918699,0.0011147570694404277,0.0009270757205352121,0.0027131009452940466,0.0018875366403899787,0.003286383048408067,0.0025594705823211677,0.0013364843155207612,0.00039640314683045966,0.0005136736982419239,0.0006895390868407774,0.0028898750941218103,0.0013266811186179832,0.0023571754331901088,0.0013121907939834163,0.0015430343395088303,0.0014513385678340458,0.0009259565943289452,0.0008970464406826687,0.0008860719293241264,0.0026948347669178405,0.0018507364481353187,0.0017711733134206363,0.0012324598693037282,0.0031522462796895316,0.00036762722907186665,0.0021233277388886898,0.0005773307456067283,0.0010749133893568031
BOQ,-0.00018726093767842966,0.00033689756001509887,0.0006348092782521855,0.0006221864323579596,-3.2312085315265796e-05,0.0004544306836325,0.0002824830562330717,0.0007646109098469277,0.00030929537402929957,0.0009569122134629829,0.00032641329725707665,0.0006493585802731104,0.00018317660127814024,9.430907829936166e-05,0.0006774003514091964,-1.4333822635443752e-06,0.0011894031643123085,0.00010848880125753475,0.0013000384469594084,0.001745984737038107,0.0006685635703271596,0.0006115886221957084,0.0002847652262043016,0.0005933059413835054,0.0007775105959443972,0.0008194945390260367,0.0011840009995908536,0.0009271250927958411,0.00023138181105164413,0.0005214060120415563,0.00020272429326015723,0.0009036714201692743,0.0001247781850242037,0.00023206853425113735,0.0003975324293723076,0.0005033458850003398,0.00034098437044077063,0.0010739605860608735,0.0004351852507679028,-5.621553530701346e-05,0.0010807671677608758,0.0011469137345609995,0.0001367515878131801,-0.0002714700997984724,0.0005546680723371293,0.0007275372600118781,0.0006644132592998707,0.00048644412633625043,9.695006307136776e-05,0.0008074463166894512,0.00035102523011684055,0.000736848832352835,0.0006859586800915506,0.0007878627232011225,0.000891044809570533,0.0007080592079824484,0.0006608758799252367,0.00018679429891651735,0.0008541857715921346,0.0010519681463806087,-0.0001720810387721517,-0.0001615542209568344,0.0005980209787624037,0.0006007110344760079,0.0010864933737949232,0.0005737368513215162,0.000750894031886941,0.0003686155666956355,0.0004901390483835098,0.00045279073837815843,6.251878902549205e-05,0.0002443875517430212,0.00045290789079284867,0.00012007947777172866,0.0011406169578458746,0.0008582159963238546,0.0011173401033768916,0.0005697869778680995,0.00029000080105869654,0.0004155896600732308,0.00022965589236026028,6.989654537837337e-05,0.0007511732208107543,0.0004819547153686104,0.0006204070640246593,5.941693981619595e-05,0.0007817031358342195,0.00023932491083576156,0.0002070537306613308,0.0005749488949928113,0.00045738077003919074,0.0012804408371227638,0.0006253396602424734,0.0010570066691109722,0.00038939316932455116,0.000930576816548298,0.0004011399218914277,0.0005838004117096085,0.0005481540438968227,3.191440059592343e-05
BPT,0.00010818442209462988,0.001024145049981446,0.002454536475210189,0.002058770075924438,0.002103688609658771,0.001479214731375812,0.0006382294141348213,0.0011149521720564025,0.0013126846064577746,0.0012785549488936213,0.0008144537699409025,0.003989355132806971,6.342881337362545e-05,0.0005225934909019888,0.001625073871465156,0.0012551456269237473,0.0007301060797090408,0.0009876384479941855,0.0019443847419925297,0.0006685635703271596,0.00531190710562907,0.0017253796766764046,0.0004367384612050428,0.0019643471202011884,0.0008795994006674065,0.0014073163193488924,0.0021459210579468087,0.0019712748433824328,0.0015123266714116628,0.001322976607072729,0.000328987771319596,0.001865349834711024,0.0007630907135457084,0.0015441182444361353,0.001743924143245116,0.0016000739327278087,0.0007824771808163489,0.0028254257310587404,0.0012504527233469604,0.00022011243413693157,0.0011775439115533754,0.0033333197695308687,0.0007298364482532105,-1.9848301976303782e-05,0.0014470065459543794,0.0013953872594400416,0.0018732777538810912,0.0011225205669287085,0.001213881601422565,0.0009845914074908212,0.0005112717347836431,0.0017931386969704,0.0013141759811130223,0.0016710191419700537,0.0031149823632793837,0.0027366443168175734,0.00169608919213229,0.0005056114165960275,0.002095700356919201,0.0011791579862401181,0.0012006183294688585,0.0009055476971523004,0.0026313592087281287,0.0013550947470081546,0.003667405669127677,0.002124834844275995,0.0021347822784509958,0.0018165851494258644,0.001781344388670333,0.0010330655701826692,0.0007797355324277983,0.0006273582896299537,0.0013465419754718961,0.00029663691442718184,0.002468533528333337,0.001610860339266967,0.0022720087238233557,0.0027882580452397057,0.0014452187226068503,0.00022603982735226307,0.0010138736229162095,0.0008167153513727072,0.0037065846855585216,0.0013579966263376504,0.0025042655522457035,0.001250470177054017,0.0017823192675164151,0.0013780229280815496,0.000635251826919643,0.00046368658486097664,0.0013323042342830696,0.002197425600377269,0.0010242147441657718,0.001098610170541218,0.0011128759412792806,0.0035739415996523067,0.0005397601284565175,0.002678120358512799,0.002896902379595371,0.00172580637644382
